outcome	predictor	adjustment	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	note
binary_delivery	495	NA	0.2825714012908115	0.140860249630443	1.3265364881329538	0.04485190011598918	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	495.1	NA	1.4241993212034987	0.8694211789237437	4.154530066560149	0.10140071793200525	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	495.11	NA	-0.6891438195857504	1.1202146520812175	0.502005692564014	0.5384298595019776	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	495.2	NA	0.6085099154026307	0.2106394569435814	1.8376910424901949	0.0038662941730324128	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	496	NA	12.19955336284409	196.96768961247355	198700.38434661276	0.9506131415062249	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	496.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	496.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	496.21	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	496.3	NA	-10.961513121262032	196.96769885932622	1.7357026963486877e-5	0.9556195776120155	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	497	NA	13.25656253990717	187.32084617887412	571810.2816492917	0.9435813767234219	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	498	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	499	NA	-10.961513121262032	196.96769885932622	1.7357026963486877e-5	0.9556195776120155	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	500	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	500.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	501	NA	12.4172994463011	196.967685718665	247038.4931798052	0.9497328065600857	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	502	NA	-10.770672433863751	138.82021777998096	2.1006630460437046e-5	0.9381564221257647	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	503	NA	1.6773588848826138	0.8396556875205173	5.35140361735783	0.04575194383630166	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	504	NA	-10.90868283739973	196.96768784632704	1.8298657940337625e-5	0.955833252604026	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	504.1	NA	-10.90868283739973	196.96768784632704	1.8298657940337625e-5	0.955833252604026	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	505	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	506	NA	0.18802487218673788	0.8676377235159664	1.2068635323114527	0.8284351617513799	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	507	NA	0.9615659641796395	0.3684768145521861	2.615789500479042	0.00906561515861494	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	508	NA	0.6412889771976442	0.3325698982106154	1.8989269760569372	0.05381989921545376	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	509	NA	2.691604193315107	1.070669118275057	14.755327342128629	0.011938876145623235	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	509.1	NA	1.1316183814163765	0.4665318570932908	3.1006705092712368	0.015283221143332762	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	509.2	NA	0.8447463894933832	1.002184507609447	2.3273874897967355	0.3992815450757358	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	509.3	NA	1.8243330526399046	0.8379636082951943	6.1986594605948735	0.029472886206859474	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	509.5	NA	-10.72637373641084	196.96768134593586	2.195811602068904e-5	0.9565706432035763	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	509.8	NA	12.178138303834768	196.96769294493618	194490.44285377066	0.9506997253720089	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	510	NA	0.7345982330001826	0.4742156845344067	2.0846442829550202	0.12136238847598935	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	510.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	512	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	512.1	NA	-0.5212485893713354	0.6534049342890481	0.593778699161604	0.42502019852670986	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	512.2	NA	0.6590315490756745	0.4620388388983796	1.932919490002725	0.1537658080546111	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	512.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	512.7	NA	0.8705258280818304	0.18917229566987115	2.388166288322395	4.189323193974242e-6	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	512.8	NA	0.5307225341253279	0.21242474040954856	1.7001602887635068	0.012475440287741602	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	512.9	NA	1.2228086410799877	0.32334437159726476	3.3967145006075428	1.557276596592688e-4	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	513	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	513.3	NA	12.112982193115583	196.96769779772592	182222.21687425903	0.9509631622353293	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	513.31	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	513.32	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	513.4	NA	13.288560173421779	162.18026968811574	590402.7283352589	0.9346968340774776	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	513.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	514	NA	1.77034644044369	0.6786129893943161	5.872887614779436	0.009086781266670637	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	514.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	514.2	NA	-10.68520599875825	139.03052405461764	2.288094708444956e-5	0.9387388101641945	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	516	NA	12.287197240897244	196.96768989723788	216901.20251477964	0.9502587954888205	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	516.1	NA	0.3477314050433798	0.9147089401661739	1.4158519079815661	0.703830175907082	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	519	NA	12.378278766580664	196.96768294588279	237584.5327696077	0.9498905595734175	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	519.1	NA	-10.971939367923044	196.96769196014137	1.7176998460706264e-5	0.9555774064184184	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	519.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	519.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	519.9	NA	1.908486811257885	0.8184858701827272	6.7428778280979715	0.01971497974918233	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	520	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	520.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	520.2	NA	-1.095722496484028	1.0703424624635094	0.3342979905528277	0.3059712932727508	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	521	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	521.1	NA	-0.1092716752695279	0.4510338517423872	0.8964868311100648	0.8085714664297248	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	521.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	521.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	522	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	522.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	522.5	NA	1.101972393452249	0.9156702253417942	3.0100972687929053	0.22879840194231338	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	523	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	523.1	NA	-1.1433786997243802	0.7568248485217147	0.3187402727861818	0.13085028571633522	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	523.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	523.31	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	523.32	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	524	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	524.3	NA	-0.44606770910998594	0.3610557071829676	0.640140427255649	0.21666159501937993	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	525	NA	0.7642672363235903	1.001965592458144	2.147420246439088	0.4456018010229854	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	525.1	NA	0.6218936713158385	1.4166832130223863	1.8624515757119535	0.6606770130140175	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	525.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.3	NA	-0.8651076005250282	0.7702615970923916	0.4210062496965478	0.2613802506418382	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	526.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.41	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.42	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.9	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	527	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	527.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	527.2	NA	-10.635947744509606	196.96768536343524	2.4036242932670726e-5	0.9569364071116434	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	527.7	NA	-10.869376461650845	139.1376096655076	1.903223453873384e-5	0.9377329045745283	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	527.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528	NA	0.10439843642844109	1.2257966521406924	1.1100426482449512	0.932127968460376	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	528.1	NA	12.263482397057984	196.9676919820975	211817.93702311593	0.9503546746708957	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	528.11	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.12	NA	-10.757831038388327	196.96768862995722	2.1278124359246576e-5	0.9564434056820936	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	528.3	NA	-10.71503801434762	139.26622533976087	2.2208443260386083e-5	0.9386718783071012	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	528.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.41	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.7	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	529	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	529.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	529.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530	NA	-10.705933423152295	196.967682369415	2.241156532591682e-5	0.9566533214140187	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	530.1	NA	0.9244711992522043	1.4146810871667719	2.5205350470693877	0.5134444178086558	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	530.11	NA	0.5403222780320591	0.2772554796425531	1.7165599826238993	0.051316384045989025	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	530.12	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.13	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.14	NA	12.19601116175951	196.96769105058132	197997.792724705	0.9506274632674193	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	530.2	NA	-10.683853452752789	196.96768387540664	2.2911915556450232e-5	0.9567426324192692	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	530.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.5	NA	-10.707898893446474	139.27389329479325	2.2367559320437484e-5	0.9387160266151829	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	530.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.7	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.9	NA	0.7818630156682773	1.415116859468613	2.185540170617641	0.5806005340281284	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	531	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	531.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	531.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	531.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	531.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	532	NA	0.606670137990164	0.5586352261538546	1.83431320820351	0.2774851044151851	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	535	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	535.1	NA	-10.780574922379566	196.96768235574893	2.0799639099781684e-5	0.9563514100661072	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	535.2	NA	-10.758461141317257	196.96768511066142	2.1264721173902295e-5	0.9564408562629428	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	535.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	535.8	NA	-10.636321599968047	196.96768146532125	2.4027258531588257e-5	0.9569348940379527	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	535.9	NA	0.300862918068072	0.7325263594320423	1.3510241278460537	0.6812781685690128	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	536	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	536.3	NA	13.39449098300703	145.08543638522875	656377.2527267571	0.9264426841753588	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	536.7	NA	12.587698992422375	196.96768329661037	292932.941271005	0.9490439338272113	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	536.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	537	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	537.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	539	NA	0.391417779998759	0.45879887803647496	1.4790763128521847	0.39358396164028603	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	540	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	540.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	540.11	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	550	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	550.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	550.2	NA	0.8192435682654267	1.0009564593617652	2.268783008815677	0.41309414878608713	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	550.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	550.4	NA	-0.6083665264950461	0.7921068853310679	0.5442391436119772	0.44246585546461964	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	550.5	NA	0.0879161319168638	0.8677979472149975	1.0918965429179313	0.9193048155334103	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	550.6	NA	-0.2778311009220293	1.157651925802569	0.7574247390515124	0.8103338468350578	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	555	NA	-11.010892052859143	196.96769517884124	1.652077211348618e-5	0.9554198615497688	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	555.1	NA	-0.08801956672912135	0.5932450509158882	0.9157429584536124	0.8820510425431745	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	555.2	NA	-11.85108608586098	161.86114484896564	7.13080743035256e-6	0.9416329536963107	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	555.21	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	556	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	556.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	556.11	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	557	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	557.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	558	NA	0.13592394384950024	0.613764132225315	1.145594760753874	0.8247346096399536	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	559	NA	-10.743151247440085	196.96768836494542	2.1592786714716625e-5	0.9565027825985531	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	560	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	560.1	NA	13.349558898630898	161.70937671232036	627537.6189009604	0.9342071476801356	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	560.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	560.3	NA	12.359245028020398	196.9676825888407	233105.17557595213	0.9499675102409805	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	560.4	NA	2.0564665744517456	1.1555378965772265	7.818295581346621	0.07513133679669985	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	561	NA	12.224490764473208	196.96768929420242	203717.7557258212	0.9505123179766637	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	562	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	562.1	NA	0.8554139938338867	1.4153301039180561	2.352348036599508	0.5455831464132636	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	562.2	NA	1.4857245167025999	1.2262684843885787	4.4181652880030855	0.22567252386629144	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	564	NA	12.62231251954418	196.9676846600042	303249.90682277724	0.9489040071440694	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	564.1	NA	2.214221742538737	1.1187421719655934	9.154281950354958	0.04779276502511215	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	565	NA	0.1309198043704611	0.708798727165683	1.1398763645437755	0.8534591676630776	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	565.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	567	NA	12.294545183840578	139.25434780082838	218500.85003718434	0.9296474491452228	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	568	NA	-10.67231990953302	196.9676842787235	2.3177700901870524e-5	0.956789284440194	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	568.1	NA	0.3148861150579295	0.7319375157516939	1.3701032679403904	0.6670436074466848	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	569	NA	-10.88096644784319	138.8684227095519	1.8812924557991183e-5	0.9375460623891554	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	569.2	NA	0.6147743942610727	0.5580154686890751	1.8492393534827463	0.27058529583306196	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	571	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	571.5	NA	12.325121906463869	196.96768879325512	225285.0811377766	0.9501054680136781	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	571.51	NA	12.3925390468254	196.96768136837605	240996.82709986516	0.9498329071483613	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	571.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	571.8	NA	0.9187531928342028	1.0009354519624836	2.5061637382679502	0.3586740769803161	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	571.81	NA	-10.683853452752789	196.96768387540664	2.2911915556450232e-5	0.9567426324192692	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	572	NA	1.7330259288813932	0.8392475638678898	5.657747975672543	0.03892528794122341	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573	NA	0.21666497702867157	1.2254583878589793	1.2419279580380622	0.8596629673493827	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	573.2	NA	0.958613237453127	1.414888774169205	2.6080771806997967	0.4980770732966318	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573.3	NA	12.3525915073465	139.01061656980818	231559.35375249977	0.9291925549950476	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573.4	NA	1.6089189107363104	1.2257816853760668	4.997405664801471	0.18932935728219363	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573.5	NA	1.1988525844530922	0.9148420650207549	3.316309553696782	0.19004446128980385	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573.6	NA	1.7298028711285758	0.8385139306999458	5.639542082279375	0.03911844890499172	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573.7	NA	2.448530409595963	1.0972795167893685	11.571329103611204	0.02565097224566151	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	573.9	NA	12.260323039857251	139.13440464324304	211149.78452051335	0.929782446977709	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	574	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	574.1	NA	1.065690788899272	0.4515081811933646	2.902843543712463	0.018260594509204354	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	574.11	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	574.12	NA	-10.704742912150177	196.96768099911338	2.243826242945657e-5	0.9566581365646573	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	574.2	NA	0.4626213075173809	0.5875363123630496	1.588231777084496	0.431052512630359	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	574.3	NA	12.436361943313175	139.2771337455361	251792.83455905016	0.9288496913155749	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	575	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	575.1	NA	12.264370251340775	196.96768544378898	212006.08399686258	0.9503510834342368	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	575.2	NA	0.8034771486645546	1.4165991605363601	2.2332929347885484	0.5705868897070387	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	575.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	575.7	NA	0.8646470945549817	1.4148585587769995	2.3741680812743273	0.5411207334312769	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	575.8	NA	0.8948132060191699	0.7084095035463808	2.4468786845613204	0.20654250994255208	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	575.9	NA	-10.656810636391914	196.967681136741	2.3539972216701408e-5	0.9568520173150096	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	577	NA	-10.961513121262032	196.96769885932622	1.7357026963486877e-5	0.9556195776120155	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	577.1	NA	1.2452510763565023	0.6472837628251191	3.4738068806275284	0.05437838402674121	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	577.2	NA	12.519157890617363	196.96768501673694	273527.62209771865	0.9493210199751393	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	577.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	578	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
