outcome	predictor	adjustment	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	note
binary_delivery	458	NA	11.575303744241483	84.44540469696626	106436.48957619948	0.8909719820160461	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	458.1	NA	1.146864005655697	0.5201486468367492	3.1483043479276964	0.027462697504398188	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	458.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	458.9	NA	0.9186663068774421	0.4283905937138192	2.5059459972932054	0.03199608186241977	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	459	NA	1.6687739778368342	1.2254015338894775	5.305658952536566	0.1732553007130056	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	459.1	NA	10.796159469471137	72.46285885858246	48832.89631113825	0.8815624152732018	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	459.7	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	459.9	NA	10.796159469471137	72.46285885858246	48832.89631113825	0.8815624152732018	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	464	NA	-0.06424408630772986	0.18292701914249923	0.9377760732937784	0.7254378295637078	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	465	NA	-0.34252867379567387	0.15636667048860528	0.7099727614797867	0.028484528544556166	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	465.2	NA	-0.5763835455895111	0.20405050719977733	0.5619268792836104	0.004732339897140833	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	465.4	NA	-8.365455978459092	72.46286128214358	2.3277087007987488e-4	0.9080926208119506	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	470	NA	0.1322640909974165	0.21779877559370553	1.1414097154976945	0.5436673920057206	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	471	NA	2.737068799017762	1.08251598981663	15.441656097072554	0.011457305838068888	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	472	NA	-0.30027882163797354	0.42386559414431946	0.7406116933254726	0.4786786797949699	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	473	NA	-0.8484750251468846	0.5399302312574277	0.4280672262115565	0.11607744472157404	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	473.1	NA	-10.615367035911609	113.67498414563468	2.453605140888004e-5	0.9255989042388214	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	473.3	NA	0.7860931896036549	1.004193035888305	2.1948049677180745	0.4337382035576987	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	473.4	NA	-0.17329901079079166	0.4040528483188074	0.8408861432194823	0.6679946598802677	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	474	NA	-8.533678451986328	72.46285812411577	1.967299755444504e-4	0.9062528787194041	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	474.1	NA	0.23970689431311115	1.2280006405805168	1.2708765945677651	0.845235633670798	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	474.2	NA	-0.8832208247461234	0.34272489821480834	0.41344911772668896	0.00996461678140428	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	475	NA	0.34120097618233636	0.23001131506949074	1.4066359127717432	0.13796563764831518	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	475.9	NA	0.02184401471631665	0.8200671711031201	1.0220843419193932	0.9787493733719002	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	476	NA	-0.2598169895086919	0.13019828069489	0.7711927092462495	0.04598308516698243	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	477	NA	1.333421725495224	0.7671627555795754	3.7940032400106154	0.08218948854537078	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	478	NA	12.562308558882911	113.66066973205676	285588.87593538023	0.9119932820900571	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	479	NA	-0.3287843001487374	0.3118223322928356	0.7197982603811623	0.2917015350358391	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	480	NA	1.3534973837692288	0.2208492023158577	3.8709400470887325	8.86532724308535e-10	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	480.1	NA	0.15784563762582868	0.7087435576217819	1.1709854246657105	0.8237597245010696	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	480.11	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	480.12	NA	1.0844324744725113	0.6729591876759065	2.957760737601062	0.10708413927233656	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	480.13	NA	1.3113916718152243	0.9182617533607612	3.7113350803400604	0.15325616331017425	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	480.2	NA	12.524658049498905	112.68436775346188	275036.2124178479	0.9114988738319261	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	480.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	480.5	NA	0.13791814701673302	1.2252965070333632	1.1478815888962333	0.9103801932963644	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	481	NA	2.5907475479811928	1.1019062640470574	13.339739972500462	0.0187154584822343	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	483	NA	-1.131045023434248	0.6121962987621247	0.32269585542592977	0.06467178442623787	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	495	NA	0.205492730390563	0.12517729589323615	1.2281300529035948	0.10067014209843474	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	495.1	NA	12.659840976738604	113.61066473180502	314846.6509022295	0.9112739435841751	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	495.11	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	495.2	NA	-0.16421412673202668	0.3486448894278387	0.8485603029808592	0.6376358522508594	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	496	NA	1.8346046609548108	0.8402678966163569	6.262657782818345	0.029009541606604506	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	496.1	NA	1.1611605692978775	1.4146540611371545	3.1936375638642565	0.4117551583049477	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	496.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	496.21	NA	10.385706893249292	72.46286828362784	32393.300096413925	0.886033879827138	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	496.3	NA	0.6068998914204464	0.5427530585562154	1.8347346963726294	0.2634867599352527	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	497	NA	-9.737963500770185	83.97264121705327	5.900056718674007e-5	0.9076795617361254	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	498	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	499	NA	0.13742219685332982	0.6141965332176642	1.1473124379815631	0.8229572570887853	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	500	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	500.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	500.2	NA	10.431037998285984	72.46285765622189	33895.51549334691	0.8855398474831239	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	501	NA	0.15775982444855882	0.8665646232687935	1.1708849429972705	0.8555419160979867	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	502	NA	-8.77912869160273	72.46287178329484	1.5391213172516013e-4	0.9035694745176287	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	503	NA	3.717181716357092	1.031700525821093	41.1482630636386	3.146069284843233e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	504	NA	-9.819807444097158	84.45860964268813	5.436405130735477e-5	0.9074403915528167	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	504.1	NA	-8.77912869160273	72.46287178329484	1.5391213172516013e-4	0.9035694745176287	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	505	NA	13.538085353343227	114.29097909755659	757732.237353356	0.9057088997336544	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	506	NA	0.7070290199557706	0.4117590795642018	2.0279572790619955	0.08596200940064372	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	507	NA	1.5517338632930466	0.2673029609556701	4.7196463138952804	6.43082915852364e-9	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	508	NA	1.4403293752324104	0.26625726491647445	4.222086238634865	6.318677041620381e-8	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	509.1	NA	1.5066730832304311	0.30566265700202677	4.511695761742101	8.2566028931313e-7	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	509.2	NA	1.1600470451744331	0.6752890419506561	3.1900833506137025	0.08582350208340256	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	509.3	NA	2.129430446004574	0.4699590203949633	8.410075455024312	5.867786816067395e-6	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	509.5	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	509.8	NA	2.110045628039052	1.1581862272200485	8.248617644288316	0.068477217972872	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	510	NA	1.1570050764391115	0.42275219612415704	3.180393961678956	0.006203247524175956	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	510.2	NA	-8.795478842540442	72.46285960254943	1.5141610594387626e-4	0.9033907466421562	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	512	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	512.1	NA	-0.475841889003291	1.1208132262233783	0.621361718601778	0.6711643364703173	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	512.2	NA	0.6584838830924596	0.5071181610026193	1.9318611855748768	0.19412170410541424	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	512.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	512.7	NA	0.8983412296987541	0.18147336288409355	2.45552657651533	7.411251272170919e-7	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	512.8	NA	0.49853978467969196	0.17376886887140286	1.6463155395119669	0.004117950251014804	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	512.9	NA	1.2084701380051754	0.27977526925333945	3.3483582062064365	1.5643158524724895e-05	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	513	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	513.3	NA	10.362496461619044	72.46287595436583	31650.09602772441	0.8862868548375851	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	513.31	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	513.32	NA	11.593177274830373	83.75793217232729	108355.98843874932	0.8899141119985611	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	513.4	NA	2.0188459083074637	0.8197830006605372	7.529630033801273	0.013791104527425413	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	513.8	NA	10.591964023214441	72.46286736520678	39813.60723684969	0.8837864610658073	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	514	NA	1.3087475464996494	0.4949830891983798	3.7015348075839998	0.008192666157060723	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	514.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	514.2	NA	1.756034318108196	1.2265088239594906	5.789432761357487	0.15221997756456698	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	516	NA	10.29379802153415	72.46286194720123	29548.788436420207	0.8870356231554652	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	516.1	NA	0.16410579271868916	0.6928340442431812	1.1783389681818928	0.8127641471346663	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	519	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	519.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	519.2	NA	-8.652018216583713	72.46285654541109	1.7477376067181268e-4	0.9049589735482572	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	519.8	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	519.9	NA	-0.5080432169073064	0.7837847550242961	0.6016717688071683	0.5168606031067586	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	520	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	520.1	NA	11.576305880842462	84.18473563779447	106543.2069418414	0.8906270985885398	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	520.2	NA	-0.9410854427427313	0.625092738479174	0.39020406124239887	0.1321921554654524	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	521	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	521.1	NA	0.060518744462217354	0.256348245209844	1.0623875112662537	0.8133704394651147	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	521.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	521.4	NA	-8.68915606214133	72.46285996811078	1.6840208716501246e-4	0.9045529721633212	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	522	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	522.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	522.5	NA	1.4992332435877633	0.7332810302762469	4.478254023596083	0.04089877043962819	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	523	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	523.1	NA	-0.5445018651917078	0.25896637484240015	0.5801306946678505	0.0355010318812538	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	523.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	523.31	NA	-9.487056071533203	84.34420218271566	7.582700429782805e-5	0.9104426368106879	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	523.32	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	524	NA	-10.577555487513257	113.69074851055804	2.548156043653484e-5	0.9258734030509087	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	524.3	NA	-0.6436676090230031	0.26131958698266716	0.5253620636582794	0.013772483042629213	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	525	NA	1.731916500375873	0.6022823745081105	5.651474589371534	0.00403274587105485	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	525.1	NA	-0.21718788615418827	0.6532287435640033	0.8047787483152878	0.7395240729477859	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	525.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526	NA	10.31501192563047	72.46286531401779	30182.329783975172	0.8868043930864101	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	526.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.3	NA	-0.21181299270240045	0.4762233844334395	0.8091159940147742	0.6564812444655332	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	526.4	NA	0.36123385373208494	0.627967787892113	1.4350990249034619	0.565127202585386	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	526.41	NA	-10.533543634541571	113.61891072526292	2.6628096651407502e-5	0.9261344109290993	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	526.42	NA	-9.643054379766586	84.43198880558573	6.487460015789955e-5	0.9090706025858987	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	526.5	NA	-8.703365152251425	72.46285734151769	1.660261665432432e-4	0.9043976358247078	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	526.8	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	526.9	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	527	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	527.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	527.2	NA	-8.710837797299027	72.46286108026283	1.6479013589291153e-4	0.9043159517112077	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	527.7	NA	10.51347117658185	72.46285632443427	36808.025204159494	0.8846416075312048	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	527.8	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528	NA	11.666079582124517	84.47287889583765	116550.45893524814	0.8901578772871007	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	528.1	NA	0.9128670092985486	1.0042925283752127	2.491455329198775	0.36336846900299286	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	528.11	NA	11.435352663211484	84.42010809872468	92535.96541340377	0.8922500159462293	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	528.12	NA	10.69844784628512	72.46286046724087	44287.06142799237	0.882626546553811	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	528.3	NA	-8.531161195589636	72.46286192933589	1.9722581915473117e-4	0.9062804095070642	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	528.4	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.41	NA	-8.729368347805332	72.46285792998275	1.6176460292797323e-4	0.9041133807495109	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	528.5	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.6	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	528.7	NA	-8.678111289136101	72.46285976305974	1.7027235934482824e-4	0.9046737151900768	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	529	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	529.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	529.6	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530	NA	0.9488714451462161	1.4145463152693434	2.582793190136617	0.5023507504698883	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.1	NA	1.947812888399739	1.1559600734244964	7.013331854911177	0.09198520598008358	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.11	NA	0.48935335912127526	0.1812385668044589	1.6312610387589666	0.006932886401669507	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.12	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.13	NA	-9.512222821041153	84.22665962778147	7.394249798787319e-5	0.9100812875965771	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.14	NA	0.15818699558566252	1.2263127703185699	1.1713852180937219	0.8973623925403609	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.15	NA	-9.670867456354317	84.43425265074691	6.309509934347642e-5	0.9088119161475321	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.2	NA	1.5715599760955468	0.7086921666075685	4.814152301649836	0.026585562835672247	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.3	NA	11.533877698029551	84.4763057106023	102117.32721494023	0.8913992437806114	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.5	NA	-8.383811842141206	72.46285761115794	2.2853713552147405e-4	0.9078918460714327	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	530.6	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.7	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	530.9	NA	0.9659319213328629	1.4148174622233494	2.627234892224366	0.4947803302747166	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	531	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	531.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	531.2	NA	0.8876901585920379	1.4143567421852854	2.429511379144352	0.5302475388926182	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	531.3	NA	1.7046318287450235	1.2260041822704275	5.49936058795715	0.16440853229012248	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	531.4	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	531.5	NA	10.131807914652628	72.46287683254378	25129.755840995807	0.8888016822325265	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	532	NA	0.7928698201561137	0.38124278109481624	2.20972885985862	0.03755324869124261	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	535	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	535.1	NA	-8.854494852000903	72.46286412367331	1.4273870284478907e-4	0.9027457318912587	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	535.2	NA	11.512965882662813	84.47130149343658	100004.04185093909	0.8915885457830419	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	535.6	NA	-8.848808800623004	72.46286209554783	1.435526342778064e-4	0.9028078726035728	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	535.8	NA	10.532073993688986	72.4628561711936	37499.16682414903	0.8844389210845277	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	535.9	NA	-10.782937687244255	113.57527369606332	2.0750552456253e-5	0.9243617768234232	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	536	NA	-8.404312715732512	72.46285780992226	2.2389962354091357e-4	0.9076676217962083	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	536.3	NA	2.5276392858766097	0.7754514848054136	12.52390585008742	0.0011158079066634953	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	536.7	NA	-8.675280684536617	72.46285695194094	1.7075501585095133e-4	0.9047046565060394	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	536.8	NA	-9.529369171348096	84.20153577632223	7.268546160484931e-5	0.909893130183172	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	537	NA	1.0215344434921378	0.7114031052584016	2.7774533410596742	0.15101850766045777	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	537.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	539	NA	0.6717507606166915	0.2650936181494073	1.957661719148909	0.01127644438154722	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	540	NA	-8.346349577149843	72.46285863862633	2.372610426606916e-4	0.9083016029339976	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	540.1	NA	-8.543893763955158	72.46286208153747	1.9473054724963694e-4	0.9061411817985517	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	540.11	NA	-11.552914121331058	114.64112538291575	9.608003380628558e-6	0.9197293865091797	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	550	NA	-2.549690055988423e-4	1.156398266117334	0.9997450634962357	0.9998240780556639	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	550.1	NA	0.3797161728916855	0.8706472716958313	1.4618696123213353	0.662741763534253	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	550.2	NA	2.5971922879988445	1.0978252681503402	13.425988755491863	0.01799305198387508	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	550.3	NA	-8.36514923714899	72.46286595947663	2.3284228147336892e-4	0.9080959817982512	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	550.4	NA	0.480309397117916	0.559259586984077	1.6165744883138826	0.39043383409862076	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	550.5	NA	1.267228944554914	0.765993254704909	3.5509989012993333	0.0980542975685478	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	550.6	NA	0.2940842259037929	0.6020915014545059	1.3418969213883956	0.6252397993858041	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	555	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	555.1	NA	0.27132038437200706	0.2595583377575224	1.3116952497303955	0.295877121453692	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	555.2	NA	0.048021822804455216	0.3259758583627795	1.0491935514203494	0.8828817245543031	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	555.21	NA	-0.6315650227550181	0.6300951062280218	0.5317589346166064	0.31618286254763023	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	556	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	556.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	556.11	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	557	NA	0.9359229310551048	1.4146761979060167	2.5495654453373815	0.5082397706323847	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	557.1	NA	0.22917803008017473	0.6145281578678451	1.2575659036405789	0.7091980675165712	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	558	NA	0.5442822178382049	0.3470242087516351	1.7233709334060108	0.11678146083614906	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	559	NA	0.22445333749873025	0.8665123154457214	1.2516383054113327	0.7956115126381494	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	560	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	560.1	NA	1.383095669091395	0.7664586437834179	3.987225673346283	0.0711486584670157	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	560.2	NA	0.7441901795712513	1.4146536069666753	2.104736286200063	0.5988477458616774	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	560.3	NA	-8.710962639769576	72.46285880267831	1.6476956436935108e-4	0.9043145839811801	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	560.4	NA	0.9681539244666162	0.4285532689056714	2.6330791069151207	0.02387582507984444	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	561	NA	-0.16779097730821468	0.8214777625792974	0.8455305512869421	0.8381541982848739	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	562	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	562.1	NA	-8.7719152333787	72.46286128061683	1.5502638443363358e-4	0.9036483072869874	logistic	22301	5901	16400	NA	NA	0	
